編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPSOMLOJJIKFFAE67CB,大成段,14.33,都市：商
RPTOMLOJJIKFFAE77CB,大成段,13.98,都市：商
RPUOMLOJJIKFFAE87CB,大成段,13.98,都市：商
RPVOMLOJJIKFFAE97CB,大成段,13.98,都市：商
RPWOMLOJJIKFFAE08CB,大成段,13.98,都市：商
RPPNMLLKJIKFFAE07CB,大成段,13.98,都市：商
RPRNMLLKJIKFFAE27CB,大成段,13.98,都市：商
RPUNMLMKJIKFFAE67CB,大成段,13.98,都市：商
RPVNMLMKJIKFFAE77CB,大成段,13.98,都市：商
