編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPTNMLQJJIKFFDH38CA,4,499.47,見其他登記事項,見其他登記事項,100年3月22日,一層,一層
RPVNMLPJJIKFFDH68EA,38,65.25,住家用,加強磚造,66年10月12日,二層,一層 二層 地下層
RPPNMLTJJIKFFDH48EA,39,91.94,住家用,加強磚造,65年11月29日,二層,一層 二層
RPQNMLRLJIKFFCH48EA,20,83.97,住家用,鋼筋混凝土造,84年5月6日,七層,七層
RPQNMLRLJIKFFCH48EA,20,15.12,見其他登記事項,鋼筋混凝土造,84年5月6日,七層,
RPQNMLRLJIKFFCH48EA,20,31.40,見其他登記事項,鋼筋混凝土造,84年5月6日,七層,
RPXRMLMJJIKFFBH78EA,38,20.38,住家用,加強磚造,67年1月19日,二層,一層 二層
RPVNMLPJJIKFFCH58EA,35,134.26,住家用,加強磚造,69年11月10日,二層,一層 二層 騎樓
RPPNMLOJJIKFFFH18EA,23,118.92,工業用,鋼筋混凝土造,81年7月23日,五層,四層
RPPNMLOJJIKFFFH18EA,23,1.26,共有部分,鋼筋混凝土造,81年7月23日,五層,
RPXNMLQJJIKFFDH78CA,2,85.22,住家用,鋼筋混凝土造,103年2月26日,八層,二層
RPXNMLQJJIKFFDH78CA,2,14.60,見其他登記事項,鋼筋混凝土造,103年2月26日,八層,
RPXNMLQJJIKFFDH78CA,2,.76,見其他登記事項,鋼筋混凝土造,103年2月26日,一層,
RPXNMLQJJIKFFDH78CA,2,45.87,見其他登記事項,鋼筋混凝土造,103年2月26日,八層,
RPPOMLQJJIKFFDH08CA,39,38.12,住家用,加強磚造,65年9月25日,三層,三層
RPSOMLTJJIKFFDH68CA,20,85.38,住家用,鋼筋混凝土造,84年11月7日,十二層,八層
RPSOMLTJJIKFFDH68CA,20,47.56,見其他登記事項,鋼筋混凝土造,84年11月7日,十二層,
RPSOMLTJJIKFFDH68CA,20,12.36,見其他登記事項,鋼筋混凝土造,84年11月7日,十二層,
RPRNMLQKJIKFFDH28CA,11,176.37,見其他登記事項,鋼筋混凝土造,93年11月17日,四層,一層 二層 三層 四層
RPVPMLRKJIKFFDH98CA,12,87.08,住家用,鋼筋混凝土造,93年2月2日,九層,八層
RPVPMLRKJIKFFDH98CA,12,35.53,見其他登記事項,鋼筋混凝土造,93年2月2日,九層,
RPVPMLRKJIKFFDH98CA,12,11.42,見其他登記事項,鋼筋混凝土造,93年2月2日,九層,
RPWOMLMJJIKFFEH48CA,11,14.04,共有部份,鋼筋混凝土造,94年1月31日,十四層,
RPWOMLMJJIKFFEH48CA,11,83.95,住家用,鋼筋混凝土造,94年1月31日,十四層,五層
RPWOMLMJJIKFFEH48CA,11,16.03,共有部份,鋼筋混凝土造,94年1月31日,十四層,
RPRQMLNJJIKFFEH28CA,19,31.94,住家用,鋼筋混凝土造,85年5月28日,十六層,八層
RPRQMLNJJIKFFEH28CA,19,6.48,共有部份,鋼筋混凝土造,85年5月28日,十六層,
RPRQMLNJJIKFFEH28CA,19,1.57,共有部份,鋼筋混凝土造,85年5月28日,十六層,
RPUNMLPJJIKFFEH48CA,20,77.03,工業用,鋼筋混凝土造,84年5月18日,十層,四層
RPUNMLPJJIKFFEH48CA,20,16.28,共有部份,鋼筋混凝土造,84年5月18日,十層,
RPUNMLPJJIKFFEH48CA,20,14.21,共有部份,鋼筋混凝土造,84年5月18日,十層,
RPPOMLPJJIKFFEH08CA,20,64.49,住家用,鋼筋混凝土造,84年11月9日,八層,八層
RPPOMLPJJIKFFEH08CA,20,8.89,共有部份,鋼筋混凝土造,84年11月9日,八層,
RPPOMLPJJIKFFEH08CA,20,23.58,共有部份,鋼筋混凝土造,84年11月9日,八層,
RPQOMLTJJIKFFEH58CA,44,58.01,住家用,見其他登記事項,61年1月10日,一層,一層
RPROMLTJJIKFFEH68CA,44,58.01,住家用,見其他登記事項,61年1月10日,一層,一層
RPSOMLTJJIKFFEH78CA,44,58.01,住家用,見其他登記事項,61年1月10日,一層,一層
RPSNMLNKJIKFFEH18CA,8,240.61,見其他登記事項,鋼筋混凝土造,96年11月5日,五層,一層 二層 三層 四層 五層 見其他登記事項
RPUNMLNKJIKFFEH38CA,18,278.96,住家用,鋼筋混凝土造,86年11月6日,十二層,十一層 十二層
RPUNMLNKJIKFFEH38CA,18,34.96,共有部份,鋼筋混凝土造,86年11月6日,十二層,
RPUNMLNKJIKFFEH38CA,18,82.43,共有部份,鋼筋混凝土造,86年11月6日,十二層,
RPUNMLNKJIKFFEH38CA,18,39.30,共有部份,鋼筋混凝土造,86年11月6日,十二層,
RPPSMLKMJIKFFEH28CA,1,26.34,共有部份,鋼筋混凝土造,103年10月31日,十一層,
RPPSMLKMJIKFFEH28CA,1,115.98,住家用,鋼筋混凝土造,103年10月31日,十一層,十一層
RPPSMLKMJIKFFEH28CA,1,59.97,共有部份,鋼筋混凝土造,103年10月31日,十一層,
RPTNMLLJKIKFFEH08CA,26,494.97,農舍,加強磚造,78年11月17日,三層,一層 二層 三層
RPTNMLLJKIKFFEH08CA,26,258.62,見其他登記事項,加強磚造,78年11月17日,一層,一層
RPVQMLNJJIKFFFH78CA,1,64.82,住家用,鋼筋混凝土造,103年12月10日,十三層,三層
RPVQMLNJJIKFFFH78CA,1,14.71,見其他登記事項,鋼筋混凝土造,103年12月10日,十三層,
RPVQMLNJJIKFFFH78CA,1,44.93,見其他登記事項,鋼筋混凝土造,103年12月10日,十三層,
RPVNMLNJJIKFFFH48CA,16,92.00,住家用,鋼筋混凝土造,88年11月25日,十三層,五層
RPVNMLNJJIKFFFH48CA,16,18.95,共有部分,鋼筋混凝土造,88年11月25日,十三層,
RPVNMLNJJIKFFFH48CA,16,23.45,共有部分,鋼筋混凝土造,88年11月25日,十三層,
RPSNMLPJJIKFFFH38CA,16,97.34,住家用,鋼筋混凝土造,88年11月25日,十三層,一層
RPSNMLPJJIKFFFH38CA,16,18.95,共有部分,鋼筋混凝土造,88年11月25日,十三層,
RPSNMLPJJIKFFFH38CA,16,25.33,共有部分,鋼筋混凝土造,88年11月25日,十三層,
RPTNMLRJJIKFFFH68CA,1,92.17,住家用,鋼筋混凝土造,103年8月19日,十五層,九層
RPTNMLRJJIKFFFH68CA,1,14.95,見其他登記事項,鋼筋混凝土造,103年8月19日,十五層,
RPTNMLRJJIKFFFH68CA,1,40.75,見其他登記事項,鋼筋混凝土造,103年8月19日,十五層,
RPUNMLMKJIKFFFH38CA,34,83.99,住家用,加強磚造,70年7月20日,四層,二層
RPVNMLMKJIKFFFH48CA,2,109.47,住家用,鋼筋混凝土造,102年5月3日,十七層,十七層
RPVNMLMKJIKFFFH48CA,2,18.39,見其他登記事項,鋼筋混凝土造,102年5月3日,十九層,
RPVNMLMKJIKFFFH48CA,2,35.87,見其他登記事項,鋼筋混凝土造,102年5月3日,十九層,
RPVNMLMKJIKFFFH48CA,2,33.83,見其他登記事項,鋼筋混凝土造,102年5月3日,十七層,
RPVNMLQKJIKFFFH88CA,31,407.00,見其他登記事項,加強磚造,73年11月21日,二層,一層 二層 騎樓
RPUNMLPLJIKFFFH78CA,1,81.72,住家用,鋼筋混凝土造,104年4月16日,十三層,九層
RPUNMLPLJIKFFFH78CA,1,71.62,見其他登記事項,鋼筋混凝土造,104年4月16日,十三層,
RPVNMLPLJIKFFFH88CA,19,79.17,住家用,鋼筋混凝土造,85年8月3日,十七層,十二層
RPVNMLPLJIKFFFH88CA,19,14.84,共有部分,鋼筋混凝土造,85年8月3日,十七層,
RPVNMLPLJIKFFFH88CA,19,6.66,共有部分,鋼筋混凝土造,85年8月3日,十七層,
RPPNMLTLJIKFFFH68CA,39,77.96,住商用,加強磚造,65年12月14日,二層,一層 二層 騎樓
RPPOMLOJJIKFFGH18CA,1,80.55,住家用,鋼筋混凝土造,103年10月21日,十二層,七層
RPPOMLOJJIKFFGH18CA,1,56.53,共有部份,鋼筋混凝土造,103年10月21日,十二層,
RPPOMLOJJIKFFGH18CA,1,.13,共有部份,鋼筋混凝土造,103年10月21日,十二層,
RPPOMLOJJIKFFGH18CA,1,15.76,共有部份,鋼筋混凝土造,103年10月21日,十二層,
RPQOMLOJJIKFFGH28CA,,88.83,住家用,鋼筋混凝土造,103年10月21日,十二層,十一層
RPQOMLOJJIKFFGH28CA,,61.83,共有部份,鋼筋混凝土造,103年10月21日,十二層,
RPQOMLOJJIKFFGH28CA,,.14,共有部份,鋼筋混凝土造,103年10月21日,十二層,
RPQOMLOJJIKFFGH28CA,,17.29,共有部份,鋼筋混凝土造,103年10月21日,十二層,
RPOUMLMKJIKFFGH58CA,,88.20,住家用,鋼筋混凝土造,104年4月16日,十四層,九層
RPOUMLMKJIKFFGH58CA,,17.07,共有部份,鋼筋混凝土造,104年4月16日,十四層,
RPOUMLMKJIKFFGH58CA,,49.77,共有部份,鋼筋混凝土造,104年4月16日,十四層,
RPPUMLMKJIKFFGH68CA,1,66.98,住家用,鋼筋混凝土造,104年4月16日,十四層,二層
RPPUMLMKJIKFFGH68CA,1,12.97,共有部份,鋼筋混凝土造,104年4月16日,十四層,
RPPUMLMKJIKFFGH68CA,1,44.40,共有部份,鋼筋混凝土造,104年4月16日,十四層,
RPQUMLMKJIKFFGH78CA,,84.62,住家用,鋼筋混凝土造,104年4月16日,十四層,十三層
RPQUMLMKJIKFFGH78CA,,15.76,共有部份,鋼筋混凝土造,104年4月16日,十四層,
RPQUMLMKJIKFFGH78CA,,48.85,共有部份,鋼筋混凝土造,104年4月16日,十四層,
RPRUMLMKJIKFFGH88CA,1,59.60,住家用,鋼筋混凝土造,104年4月16日,十四層,七層
RPRUMLMKJIKFFGH88CA,1,11.09,共有部份,鋼筋混凝土造,104年4月16日,十四層,
RPRUMLMKJIKFFGH88CA,1,38.56,共有部份,鋼筋混凝土造,104年4月16日,十四層,
RPSUMLMKJIKFFGH98CA,1,59.60,住家用,鋼筋混凝土造,104年4月16日,十四層,十四層
RPSUMLMKJIKFFGH98CA,1,11.09,共有部份,鋼筋混凝土造,104年4月16日,十四層,
RPSUMLMKJIKFFGH98CA,1,38.56,共有部份,鋼筋混凝土造,104年4月16日,十四層,
RPTUMLMKJIKFFGH09CA,1,110.54,住家用,鋼筋混凝土造,104年4月16日,十四層,三層
RPTUMLMKJIKFFGH09CA,1,20.50,共有部份,鋼筋混凝土造,104年4月16日,十四層,
RPTUMLMKJIKFFGH09CA,1,55.46,共有部份,鋼筋混凝土造,104年4月16日,十四層,
RPUUMLMKJIKFFGH56CA,,88.25,住家用,鋼筋混凝土造,104年4月16日,十四層,五層
RPUUMLMKJIKFFGH56CA,,16.36,共有部份,鋼筋混凝土造,104年4月16日,十四層,
RPUUMLMKJIKFFGH56CA,,49.77,共有部份,鋼筋混凝土造,104年4月16日,十四層,
RPUNMLTKJIKFFGH56CA,10,.05,見其他登記事項,鋼筋混凝土造,94年10月6日,十三層,一層
RPUNMLTKJIKFFGH56CA,10,22.19,共有部份,鋼筋混凝土造,94年10月6日,十三層,
RPUNMLTKJIKFFGH56CA,10,.01,共有部份,鋼筋混凝土造,94年10月6日,十三層,
RPUNMLTKJIKFFGH56CA,10,78.94,住家用,鋼筋混凝土造,94年10月6日,十三層,七層
RPUNMLTKJIKFFGH56CA,10,10.50,共有部份,鋼筋混凝土造,94年10月6日,十三層,
RPUNMLTKJIKFFGH56CA,10,10.75,共有部份,鋼筋混凝土造,94年10月6日,十三層,
RPROMLKLJIKFFGH18CA,1,63.46,住家用,鋼筋混凝土造,104年2月3日,十四層,三層
RPROMLKLJIKFFGH18CA,1,62.35,共有部份,鋼筋混凝土造,104年2月3日,十四層,
RPSOMLKLJIKFFGH28CA,1,104.14,住家用,鋼筋混凝土造,104年2月3日,十四層,八層
RPSOMLKLJIKFFGH28CA,1,80.86,共有部份,鋼筋混凝土造,104年2月3日,十四層,
RPQPMLNJJIKFFAH77DA,14,108.19,住家用,鋼筋混凝土造,90年8月3日,十四層,二層
RPQPMLNJJIKFFAH77DA,14,19.72,共有部份,鋼筋混凝土造,90年8月3日,十四層,
RPQPMLNJJIKFFAH77DA,14,16.76,共有部份,鋼筋混凝土造,90年8月3日,十四層,
RPQPMLNJJIKFFAH77DA,14,.02,見其他登記事項,鋼筋混凝土造,90年8月3日,十四層,一層
RPQPMLNJJIKFFAH77DA,14,19.66,共有部份,鋼筋混凝土造,90年8月3日,十四層,
RPPQMLOJJIKFFAH87DA,19,66.12,住家用,鋼筋混凝土造,85年4月12日,二十一層,十二層
RPPQMLOJJIKFFAH87DA,19,6.94,共有部份,鋼筋混凝土造,85年4月12日,十三層,
RPPQMLOJJIKFFAH87DA,19,10.17,共有部份,鋼筋混凝土造,85年4月12日,二十一層,
RPTNMLQJJIKFFAH18DA,20,60.36,住家用,鋼筋混凝土造,84年12月15日,十七層,三層
RPTNMLQJJIKFFAH18DA,20,12.08,共有部份,鋼筋混凝土造,84年12月15日,十八層,
RPPNMLPJJIKFFAH67DA,5,131.86,住家用,鋼筋混凝土造,99年7月10日,十四層,十四層
RPPNMLPJJIKFFAH67DA,5,56.10,見其他登記事項,鋼筋混凝土造,99年7月10日,十四層,
RPPNMLPJJIKFFAH67DA,5,.21,見其他登記事項,鋼筋混凝土造,99年7月10日,十層,一層
RPPNMLPJJIKFFAH67DA,5,68.73,見其他登記事項,鋼筋混凝土造,99年7月10日,十四層,
RPRSMLMJJIKFFBH18DA,21,103.61,住家用,鋼筋混凝土造,83年9月24日,十六層,十層
RPRSMLMJJIKFFBH18DA,21,5.35,共有部分,鋼筋混凝土造,83年9月24日,十六層,
RPRSMLMJJIKFFBH18DA,21,14.98,共有部分,鋼筋混凝土造,83年9月24日,十六層,
RPSSMLMJJIKFFBH28DA,13,125.30,住家用,鋼筋混凝土造,91年9月20日,十三層,十三層
RPSSMLMJJIKFFBH28DA,13,27.48,共有部分,鋼筋混凝土造,91年9月20日,十三層,
RPSSMLMJJIKFFBH28DA,13,52.69,共有部分,鋼筋混凝土造,91年9月20日,十三層,
RPXPMLNJJIKFFBH58DA,2,88.17,見其他登記事項,鋼筋混凝土造,102年6月3日,十二層,四層
RPXPMLNJJIKFFBH58DA,2,52.12,見其他登記事項,鋼筋混凝土造,102年6月3日,十二層,
RPXPMLNJJIKFFBH58DA,2,14.47,見其他登記事項,鋼筋混凝土造,102年6月3日,十二層,
RPQQMLNJJIKFFBH97DA,12,107.08,住家用,鋼筋混凝土造,92年7月10日,十四層,十一層
RPQQMLNJJIKFFBH97DA,12,23.83,共有部分,鋼筋混凝土造,92年7月10日,十四層,
RPQQMLNJJIKFFBH97DA,12,45.51,共有部分,鋼筋混凝土造,92年7月10日,十四層,
RPQQMLOJJIKFFBH08DA,25,118.50,住家用,鋼筋混凝土造,79年5月2日,六層,四層
RPQQMLOJJIKFFBH08DA,25,31.01,共有部分,鋼筋混凝土造,79年5月2日,六層,
RPXPMLMJKIKFFBH58DA,38,81.50,住家用,加強磚造,67年3月10日,二層,一層 二層
RPQOMLNJKIKFFBH87DA,,76.30,住家用,加強磚造,,二層,一層 二層
RPQOMLNJKIKFFBH87DA,39,195.12,住家用,加強磚造,65年11月9日,二層,一層 二層
RPQOMLNJKIKFFBH87DA,36,154.98,住家用,鋼筋混凝土造,68年11月17日,三層,一層 二層 三層 地下層
RPQOMLNJKIKFFBH87DA,36,240.99,住家用,鋼筋混凝土造,68年11月17日,三層,一層 二層 三層 地下層
RPQOMLNJKIKFFBH87DA,36,96.27,住家用,鋼筋混凝土造,68年11月17日,三層,一層 二層 三層
RPTOMLOJJIKFFDH38DA,34,91.76,住家用,加強磚造,70年4月28日,二層,一層 二層
RPVNMLQKJIKFFEH88DA,14,62.50,住家用,鋼筋混凝土造,90年8月1日,十二層,一層
RPVNMLQKJIKFFEH88DA,14,13.82,共有部份,鋼筋混凝土造,90年8月1日,十二層,
RPVNMLQKJIKFFEH88DA,14,54.43,共有部份,鋼筋混凝土造,90年8月1日,十四層,
RPUNMLTJJIKFFFH09DA,4,128.50,住家用,鋼筋混凝土造,100年11月18日,十三層,二層
RPUNMLTJJIKFFFH09DA,4,30.32,見其他登記事項,鋼筋混凝土造,100年11月18日,十三層,
RPUNMLTJJIKFFFH09DA,4,50.43,見其他登記事項,鋼筋混凝土造,100年11月18日,十三層,
RPVNMLOJJIKFFGH78DA,3,.06,見其他登記事項,鋼筋混凝土造,101年7月31日,十二層,一層
RPVNMLOJJIKFFGH78DA,3,30.02,共有部份,鋼筋混凝土造,101年7月31日,十二層,
RPVNMLOJJIKFFGH78DA,3,97.37,住家用,鋼筋混凝土造,101年7月31日,十一層,四層
RPVNMLOJJIKFFGH78DA,3,46.48,共有部份,鋼筋混凝土造,101年7月31日,十二層,
RPUNMLNJJIKFFGH58DA,18,28.69,住家用,鋼筋混凝土造,86年5月1日,十八層,十五層
RPUNMLNJJIKFFGH58DA,18,2.01,共有部份,鋼筋混凝土造,86年5月1日,十九層,
RPUNMLNJJIKFFGH58DA,18,11.88,共有部份,鋼筋混凝土造,86年5月1日,十八層,
RPQPMLMJKIKFFGH38DA,20,88.03,住家用,鋼筋混凝土造,84年4月21日,十六層,十四層
RPQPMLMJKIKFFGH38DA,20,15.36,共有部份,鋼筋混凝土造,84年4月21日,十六層,
RPQPMLMJKIKFFGH38DA,20,2.85,共有部份,鋼筋混凝土造,84年4月21日,十六層,
RPXNMLTJKIKFFAH09EA,21,83.92,住家用,鋼筋混凝土造,83年8月3日,十六層,十層
RPXNMLTJKIKFFAH09EA,21,26.86,見其他登記事項,鋼筋混凝土造,83年8月3日,十六層,地下一層
RPXNMLTJKIKFFAH09EA,21,9.48,共有部份,鋼筋混凝土造,83年8月3日,十六層,
RPXNMLTJKIKFFAH09EA,21,4.11,共有部份,鋼筋混凝土造,83年8月3日,十六層,
RPXNMLTJKIKFFAH09EA,19,7.18,共有部份,鋼筋混凝土造,85年8月3日,十六層,
RPVPMLLKKIKFFAH38EA,12,.06,見其他登記事項,鋼筋混凝土造,92年8月19日,十四層,一層
RPVPMLLKKIKFFAH38EA,12,30.44,共有部份,鋼筋混凝土造,92年8月19日,十四層,
RPVNMLOJJIKFFAH08CA,1,69.41,住家用,鋼筋混凝土造,104年1月15日,九層,七層
RPVNMLOJJIKFFAH08CA,1,81.74,見其他登記事項,鋼筋混凝土造,104年1月15日,十層,
RPRNMLPJJIKFFAH77CA,22,110.45,住家用,鋼筋混凝土造,82年10月15日,五層,一層
RPRNMLPJJIKFFAH77CA,22,4.59,共有部份,鋼筋混凝土造,82年10月15日,五層,
RPSNMLQJJIKFFAH97CA,16,129.12,住家用,鋼筋混凝土造,88年9月2日,十二層,三層
RPSNMLQJJIKFFAH97CA,16,24.56,共有部份,鋼筋混凝土造,88年9月2日,十二層,
RPSNMLQJJIKFFAH97CA,16,18.12,共有部份,鋼筋混凝土造,88年9月2日,十二層,
RPSNMLSJJIKFFAH18CA,39,52.54,住家用,鋼筋混凝土造,65年8月2日,四層,一層
RPUNMLKKJIKFFAH67CA,2,58.42,住家用,鋼筋混凝土造,103年2月25日,十三層,七層
RPUNMLKKJIKFFAH67CA,2,24.98,見其他登記事項,鋼筋混凝土造,103年2月25日,十四層,
RPTPMLTJJIKFFAH58CA,21,85.06,住家用,鋼筋混凝土造,83年10月5日,十七層,十七層
RPTPMLTJJIKFFAH58CA,21,10.35,共有部份,鋼筋混凝土造,83年10月5日,十七層,
RPTPMLTJJIKFFAH58CA,21,2.62,共有部份,鋼筋混凝土造,83年10月5日,十七層,
RPVNMLLKJIKFFAH87CA,8,33.91,住家用,鋼筋混凝土造,96年9月6日,十五層,二層
RPVNMLLKJIKFFAH87CA,8,11.08,共有部份,鋼筋混凝土造,96年9月6日,十五層,
RPVNMLLKJIKFFAH87CA,8,6.76,共有部份,鋼筋混凝土造,96年9月6日,十五層,
RPWPMLQKJIKFFAH68CA,8,308.98,住家用,鋼筋混凝土造,97年4月8日,十四層,九層
RPWPMLQKJIKFFAH68CA,8,272.91,共有部份,鋼筋混凝土造,97年4月8日,十四層,
RPTNMLRKJIKFFAH28CA,24,100.97,住家用,鋼筋混凝土造,81年1月29日,五層,三層
RPTNMLRKJIKFFAH28CA,24,2.24,共有部份,鋼筋混凝土造,81年1月29日,五層,
RPQNMLNLJIKFFAH67CA,15,107.25,住家用,鋼筋混凝土造,89年12月5日,十二層,七層
RPQNMLNLJIKFFAH67CA,15,14.97,共有部份,鋼筋混凝土造,89年12月5日,十二層,
RPQNMLNLJIKFFAH67CA,15,16.97,共有部份,鋼筋混凝土造,89年12月5日,十二層,
RPQNMLNLJIKFFAH67CA,15,.02,見其他登記事項,鋼筋混凝土造,89年12月5日,十二層,二層
RPQNMLNLJIKFFAH67CA,15,24.83,共有部份,鋼筋混凝土造,89年12月5日,十二層,
RPXQMLNLJIKFFAH68CA,2,85.01,住家用,鋼筋混凝土造,103年2月27日,十五層,四層
RPXQMLNLJIKFFAH68CA,2,54.52,見其他登記事項,鋼筋混凝土造,103年2月27日,十五層,
RPXQMLNLJIKFFAH68CA,2,20.69,見其他登記事項,鋼筋混凝土造,103年2月27日,十五層,
RPSRMLNLJIKFFAH28CA,20,91.58,住家用,鋼筋混凝土造,84年10月26日,五層,五層
RPSRMLNLJIKFFAH28CA,20,3.07,共有部份,鋼筋混凝土造,84年10月26日,五層,
RPTNMLPLJIKFFAH18CA,1,88.31,住家用,鋼筋混凝土造,103年12月31日,十三層,五層
RPTNMLPLJIKFFAH18CA,1,70.41,見其他登記事項,鋼筋混凝土造,103年12月31日,十五層,
RPWNMLKMJIKFFAH08CA,34,137.37,住家用,鋼筋混凝土造,70年12月23日,五層,四層
RPWNMLKMJIKFFAH08CA,34,1.40,共有部份,鋼筋混凝土造,70年12月23日,五層,
RPXPMLMJJIKFFBH38CA,1,108.21,見其他登記事項,鋼筋混凝土造,103年7月21日,十五層,十二層
RPXPMLMJJIKFFBH38CA,1,28.31,見其他登記事項,鋼筋混凝土造,103年7月21日,十五層,
RPXPMLMJJIKFFBH38CA,1,17.89,見其他登記事項,鋼筋混凝土造,103年7月21日,十五層,
RPXPMLMJJIKFFBH38CA,1,52.93,見其他登記事項,鋼筋混凝土造,103年7月21日,十五層,
RPQSMLMJJIKFFBH97CA,35,84.60,住家用,鋼筋混凝土造,69年10月24日,四層,四層
RPSNMLNJJIKFFBH77CA,35,76.46,住家用,加強磚造,69年7月22日,二層,一層 二層
RPOQMLNJJIKFFBH67CA,,85.62,見其他登記事項,鋼筋混凝土造,104年6月23日,十二層,三層
RPOQMLNJJIKFFBH67CA,,91.27,見其他登記事項,鋼筋混凝土造,104年6月23日,十二層,
RPOQMLNJJIKFFBH67CA,,22.24,見其他登記事項,鋼筋混凝土造,104年6月23日,十二層,
RPUNMLPJJIKFFBH18CA,22,79.76,住家用,鋼筋混凝土造,83年3月21日,六層,五層
RPUNMLPJJIKFFBH18CA,22,13.30,共有部分,鋼筋混凝土造,83年3月21日,六層,
RPUNMLPJJIKFFBH18CA,22,11.82,共有部分,鋼筋混凝土造,83年3月21日,六層,
RPVOMLPJJIKFFBH38CA,21,115.61,住家用,鋼筋混凝土造,83年5月5日,六層,三層
RPVOMLPJJIKFFBH38CA,21,32.88,共有部分,鋼筋混凝土造,83年5月5日,六層,
RPXNMLKKJIKFFBH08CA,1,158.33,見其他登記事項,鋼筋混凝土造,103年12月25日,十四層,十層
RPXNMLKKJIKFFBH08CA,1,99.57,見其他登記事項,鋼筋混凝土造,103年12月25日,十四層,
RPXNMLKKJIKFFBH08CA,1,33.93,見其他登記事項,鋼筋混凝土造,103年12月25日,十四層,
RPOOMLKKJIKFFBH27CA,1,127.02,見其他登記事項,鋼筋混凝土造,103年12月25日,十四層,五層
RPOOMLKKJIKFFBH27CA,1,32.38,見其他登記事項,鋼筋混凝土造,103年12月25日,十四層,
RPOOMLKKJIKFFBH27CA,1,92.15,見其他登記事項,鋼筋混凝土造,103年12月25日,十四層,
RPRPMLKKJIKFFBH67CA,2,114.75,見其他登記事項,鋼筋混凝土造,104年5月15日,十二層,六層
RPRPMLKKJIKFFBH67CA,2,139.02,見其他登記事項,鋼筋混凝土造,104年5月15日,十二層,
RPTOMLLKJIKFFBH87CA,42,78.64,住家用,加強磚造,62年10月31日,二層,一層 二層 騎樓
RPWPMLLKJIKFFBH28CA,20,167.35,住家用,鋼筋混凝土造,84年5月9日,四層,一層 二層 三層 四層
RPPNMLMKJIKFFBH47CA,13,74.18,商業用,鋼筋混凝土造,91年5月16日,九層,一層 騎樓
RPPNMLMKJIKFFBH47CA,13,13.57,共有部分,鋼筋混凝土造,91年5月16日,十二層,
RPPNMLMKJIKFFBH47CA,13,45.70,共有部分,鋼筋混凝土造,91年5月16日,十二層,
RPRQMLLKJIKFFBH87CA,11,102.42,住家用,鋼筋混凝土造,93年9月24日,十三層,五層
RPRQMLLKJIKFFBH87CA,11,12.88,共有部分,鋼筋混凝土造,93年9月24日,十三層,
RPRQMLLKJIKFFBH87CA,11,21.95,共有部分,鋼筋混凝土造,93年9月24日,十三層,
RPRQMLLKJIKFFBH87CA,11,.02,見其他登記事項,鋼筋混凝土造,93年9月24日,十三層,一層
RPRQMLLKJIKFFBH87CA,11,23.54,共有部分,鋼筋混凝土造,93年9月24日,十三層,
RPPQMLNKJIKFFBH87CA,27,84.54,見其他登記事項,鋼筋混凝土造,77年6月2日,四層,一層 二層 三層 四層 騎樓 地下層
RPUPMLRKJIKFFBH68CA,5,37.10,住家用,鋼筋混凝土造,99年5月22日,二十三層,九層
RPUPMLRKJIKFFBH68CA,5,13.04,見其他登記事項,鋼筋混凝土造,99年5月22日,二十三層,
RPUPMLRKJIKFFBH68CA,5,5.86,見其他登記事項,鋼筋混凝土造,99年5月22日,二十三層,
RPOQMLRKJIKFFBH18CA,16,77.44,住家用,鋼筋混凝土造,88年6月11日,十層,六層
RPOQMLRKJIKFFBH18CA,16,8.25,共有部分,鋼筋混凝土造,88年6月11日,十層,
RPOQMLRKJIKFFBH18CA,16,34.37,共有部分,鋼筋混凝土造,88年6月11日,十層,
RPWNMLTKJIKFFBH88CA,18,570.70,見其他登記事項,鋼筋混凝土造,86年11月27日,四層,一層 二層 三層 四層 屋頂突出物
RPOPMLKLJIKFFBH47CA,2,64.35,見其他登記事項,鋼筋混凝土造,102年4月30日,十二層,八層
RPOPMLKLJIKFFBH47CA,2,25.65,見其他登記事項,鋼筋混凝土造,102年4月30日,十二層,
RPPPMLNLJIKFFBH87CA,21,68.08,見其他登記事項,鋼筋混凝土造,83年10月24日,十二層,一層 騎樓
RPPPMLNLJIKFFBH87CA,21,12.08,共有部分,鋼筋混凝土造,83年10月24日,十二層,
RPWPMLNLJIKFFBH58CA,10,86.06,住家用,鋼筋混凝土造,94年5月19日,十一層,八層
RPWPMLNLJIKFFBH58CA,10,25.13,共有部分,鋼筋混凝土造,94年5月19日,十二層,
RPWPMLNLJIKFFBH58CA,10,.01,見其他登記事項,鋼筋混凝土造,94年5月19日,十一層,一層
RPWPMLNLJIKFFBH58CA,10,13.30,共有部分,鋼筋混凝土造,94年5月19日,十一層,
RPWPMLNLJIKFFBH58CA,10,16.73,共有部分,鋼筋混凝土造,94年5月19日,十二層,
RPSQMLOLJIKFFBH38CA,1,250.18,見其他登記事項,鋼筋混凝土造,104年1月14日,三層,一層 二層 三層
RPSQMLOLJIKFFBH38CA,1,.02,見其他登記事項,鋼筋混凝土造,104年1月14日,一層,
RPSQMLOLJIKFFBH38CA,1,.24,住家用,鋼筋混凝土造,104年1月14日,一層,一層
RPSQMLOLJIKFFBH38CA,1,.24,見其他登記事項,鋼筋混凝土造,104年1月14日,一層,
RPTNMLLJKIKFFBH77CA,24,123.04,住家用,鋼筋混凝土造,81年1月30日,五層,二層
