編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPRNMLOJJIKFFBQ88CC,12,176.06,住商用,鋼筋混凝土造,92年9月22日,四層,
RPSNMLOJJIKFFBQ98CC,9,31.07,住家用,鋼筋混凝土造,95年8月28日,八層,
RPTNMLOJJIKFFBQ09CC,9,31.07,住家用,鋼筋混凝土造,95年8月28日,八層,
RPQNMLTJJIKFFBQ66CC,19,342.29,住商用,鋼筋混凝土造,86年1月10日,十層,
RPRNMLTJJIKFFBQ76CC,33,152.93,住家用,鋼筋混凝土加強磚造,71年11月2日,三層,
RPUNMLLKJIKFFBQ98CC,9,31.07,住家用,鋼筋混凝土造,95年8月28日,八層,
