鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
嘉義市,房地(土地+建物),嘉義市嘉義巿吳鳳南路166巷61~90號,24.43,住,,,10410,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0811231,103.14,3,1,2,有,無,無,8000,78,,0.0,0,租賃範圍不含車位，且無法區分車位面積。,RPOOMLNJJIKFFAI67CC
嘉義市,建物,嘉義市嘉義巿東區小雅路181~210號,0.0,,,,10410,土地0建物1車位0,六層,16,套房(1房1廳1衛),住家用,鋼筋混凝土造,0820609,35.9,1,1,1,有,有,有,4300,120,,0.0,0,起租日為104年11月01日,月租金4300元內含每月管理費500元,RPQNMLTJJIKFFAI38CC
嘉義市,房地(土地+建物),嘉義市嘉義巿車店街31~60號,32.95,住,,,10411,土地1建物1車位0,三層,14,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0810728,174.72,3,2,3,有,無,無,14000,80,,0.0,0,,RPTNMLKKJIKFFAI87CC
嘉義市,房地(土地+建物),嘉義市嘉義巿忠孝路781~810號,13.06,住,,,10410,土地1建物1車位0,一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841004,91.59,3,2,2,有,有,有,10000,109,,0.0,0,,RPUNMLNKJIKFFAI38DC
