編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPQOMLLKJIKFFEE77CC,1,45.36,住家用,鋼筋混凝土造,103年11月4日,十五層,
RPQOMLLKJIKFFEE77CC,1,7.11,住家用,鋼筋混凝土造,103年11月4日,十五層,
RPQOMLLKJIKFFEE77CC,1,38.89,見其它登記事項,鋼筋混凝土造,103年11月4日,十五層,
RPSOMLLKJIKFFEE97CC,1,49.07,住家用,鋼筋混凝土造,103年11月4日,十五層,
RPSOMLLKJIKFFEE97CC,1,6.34,住家用,鋼筋混凝土造,103年11月4日,十五層,
RPSOMLLKJIKFFEE97CC,1,30.01,見其它登記事項,鋼筋混凝土造,103年11月4日,十五層,
RPTOMLLKJIKFFEE08CC,2,47.62,住家用,鋼筋混凝土造,103年3月27日,十五層,
RPTOMLLKJIKFFEE08CC,2,8.59,住家用,鋼筋混凝土造,103年3月27日,十五層,
RPTOMLLKJIKFFEE08CC,2,58.38,見其它登記事項,鋼筋混凝土造,103年3月27日,十五層,
RPRNMLLKJIKFFGE97CC,34,73.65,住家用,鋼筋混凝土造,71年4月30日,五層,
RPSNMLLKJIKFFFE97CC,,194.04,工業用,見其他登記事項,104年7月23日,一層,
RPSOMLMKJIKFFEE08CC,9,294.86,住家用,鋼筋混凝土造,95年8月17日,五層,
RPSOMLMKJIKFFCE87CC,8,181.10,住家用,鋼筋混凝土造,97年3月7日,二十九層,
RPSOMLMKJIKFFCE87CC,8,91.11,共有部份,鋼筋混凝土造,97年3月7日,二十九層,
RPTNMLNKJIKFFGE38CC,21,99.06,見使用執照,鋼筋混凝土造,83年6月15日,六層,
RPUNMLNKJIKFFGE48CC,6,105.89,見其他登記事項,鋼筋混凝土造,99年1月28日,四層,
RPPNMLOKJIKFFDE77CC,21,182.72,住商用,鋼筋混凝土造,83年11月24日,十三層,
RPQNMLOKJIKFFDE87CC,18,122.20,住家用,鋼筋混凝土造,86年7月9日,十四層,
RPRNMLOKJIKFFDE97CC,46,159.06,住商用,加強磚造,58年11月11日,三層,
RPRNMLOKJIKFFEE08CC,19,51.51,住商用,鋼筋混凝土造,86年2月3日,四層,
RPSNMLOKJIKFFEE18CC,19,17.00,住商用,鋼筋混凝土造,86年2月3日,四層,
RPPNMLOKJIKFFAE47CC,20,31.72,住家用,鋼筋混凝土造,85年5月6日,十二層,
RPPNMLOKJIKFFAE47CC,20,52.96,住家用,鋼筋混凝土造,85年5月6日,十二層,
RPQNMLOKJIKFFAE57CC,35,102.21,,鋼筋混凝土造,70年4月25日,五層,
RPSNMLOKJIKFFAE77CC,10,80.02,住家用,鋼筋混凝土造,95年4月7日,十三層,
RPPNMLOKJIKFFBE57CC,38,52.15,,鋼筋混凝土造,66年11月10日,五層,
