編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPSNMLNKJIKFFFL68CA,21,103.68,住家用,鋼筋混凝土造,83年10月18日,十四層,三層
RPSNMLNKJIKFFFL68CA,21,27.88,共有部份,鋼筋混凝土造,83年10月18日,十四層,
RPQNMLOJKIKFFCL28CA,10,169.23,見其他登記事項,鋼筋混凝土造,94年11月25日,四層,一層 二層 三層 四層
RPSOMLRJKIKFFCL88CA,16,63.21,住家用,鋼筋混凝土造,88年8月12日,十層,八層
RPSOMLRJKIKFFCL88CA,16,7.79,見其他登記事項,鋼筋混凝土造,88年8月12日,十層,
RPSOMLRJKIKFFCL88CA,16,9.01,見其他登記事項,鋼筋混凝土造,88年8月12日,十層,
RPSOMLRJKIKFFCL88CA,16,.88,見其他登記事項,鋼筋混凝土造,88年8月12日,十層,
RPPNMLNKJIKFFCL08CA,40,105.50,住家用,見其他登記事項,64年7月1日,二層,一層 二層 騎樓
RPOOMLNJKIKFFBL97CA,1,345.76,見其他登記事項,鋼筋混凝土造,103年11月7日,四層,一層 二層 三層 四層 騎樓 見其他登記事項
RPTNMLRLJIKFFBL88CA,,276.38,見其他登記事項,鋼筋混凝土造,104年5月28日,四層,一層 二層 三層 四層 地下一層 見其他登記事項
RPTNMLRLJIKFFBL88CA,,27.68,見其他登記事項,鋼筋混凝土造,104年5月28日,四層,
RPUNMLRLJIKFFBL98CA,,276.38,見其他登記事項,鋼筋混凝土造,104年5月28日,四層,一層 二層 三層 四層 地下一層 見其他登記事項
RPUNMLRLJIKFFBL98CA,,27.68,見其他登記事項,鋼筋混凝土造,104年5月28日,四層,
RPQNMLRLJIKFFBL58CA,,372.38,見其他登記事項,鋼筋混凝土造,104年5月28日,五層,一層 二層 三層 四層 五層 騎樓
RPWOMLRLJIKFFAL56CA,13,.07,商業用,鋼筋混凝土造,91年12月9日,八層,一層
RPWOMLRLJIKFFAL56CA,13,15.49,共同使用部份,鋼筋混凝土造,91年12月9日,八層,
RPWOMLRLJIKFFAL56CA,13,106.93,住家用,鋼筋混凝土造,91年12月9日,八層,七層
RPWOMLRLJIKFFAL56CA,13,20.83,共同使用部份,鋼筋混凝土造,91年12月9日,八層,
RPWOMLRLJIKFFAL56CA,13,19.83,共同使用部份,鋼筋混凝土造,91年12月9日,八層,
RPWNMLKMJIKFFAL48CA,9,169.23,見其他登記事項,鋼筋混凝土造,96年2月15日,四層,一層 二層 三層 四層
RPUNMLTKJIKFFAL98CA,35,92.40,住商用,加強磚造,69年10月30日,二層,一層 二層 騎樓
RPTNMLNKJIKFFAL28CA,26,90.59,住家用,鋼筋混凝土造,78年9月28日,五層,三層
RPTNMLNKJIKFFAL28CA,26,5.37,共同使用部份,鋼筋混凝土造,78年9月28日,五層,
RPTNMLNKJIKFFAL28CA,26,1.01,共同使用部份,鋼筋混凝土造,78年9月28日,五層,
RPTNMLNKJIKFFAL28CA,26,6.71,共同使用部份,鋼筋混凝土造,78年9月28日,五層,
RPSNMLMKJIKFFAL08CA,27,177.78,住家用,鋼筋混凝土造,78年1月21日,四層,一層 二層 三層 四層
RPXSMLLKKIKFFCB28CA,19,20.49,住家用,鋼筋混凝土造,86年2月3日,十五層,十一層
RPXSMLLKKIKFFCB28CA,19,11.08,共有部分,鋼筋混凝土造,86年2月3日,十五層,
