編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPPPMLMJJIKFFAT88CC,公園段三小段,284.00,都市：商
RPUPMLKKJIKFFAT66CC,楠樹腳段一小段,17.00,都市：商
RPUPMLKKJIKFFAT66CC,楠樹腳段一小段,52.00,都市：商
RPRNMLLKJIKFFCT09CC,五魁寮段一小段,104.65,都市：住
