編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPTNMLOJJIKFFDN09DC,24,92.36,商業用,鋼筋混凝土造,80年6月7日,七層,
RPTNMLOJJIKFFDN09DC,24,95.93,住家用,鋼筋混凝土造,80年6月7日,七層,
RPXNMLNKJIKFFDN76CC,39,61.42,住家用,鋼筋混凝土造,66年1月29日,三層,
