鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
中山區,建物,臺北市中山區新生北路二段123巷1~30號,0.0,住,,,10410,土地0建物1車位0,三層,3,公寓(5樓含以下無電梯),住家用,加強磚造,,65.38,2,1,1,有,無,有,28000,428,,0.0,0,,RPXPMLKKJIKFFCA87CC
大安區,建物,臺北市大安區基隆路二段241~270號,0.0,住,,,10410,土地0建物1車位1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001130,405.73,3,2,4,有,有,有,125000,308,坡道平面,38.9,0,,RPQNMLKKJIKFFFA27CC
大安區,建物,臺北市大安區新生南路一段97巷1~30號,0.0,住,,,10410,土地0建物1車位0,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0730126,127.96,3,2,2,有,無,有,65000,508,,0.0,0,,RPSNMLKKJIKFFFA47CC
大安區,建物,臺北市大安區羅斯福路三段271~300號,0.0,住,,,10410,土地0建物1車位0,一層,6,店面(店鋪),住家用,鋼筋混凝土造,,90.54,0,0,0,無,有,無,70000,773,,0.0,0,,RPVNMLKKJIKFFFA77CC
大同區,建物,臺北市大同區市民大道一段181~210號,0.0,其他,,,10411,土地0建物1車位0,十三層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0980724,118.12,1,1,2,有,有,有,60000,508,,0.0,0,,RPUNMLKKJIKFFBA27CC
中正區,建物,臺北市中正區南昌路二段1~30號,0.0,商,,,10411,土地0建物1車位0,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020315,175.93,3,2,2,有,有,有,50000,284,,0.0,0,,RPXPMLKKJIKFFAA67CC
文山區,建物,臺北市文山區羅斯福路六段142巷61~90號,0.0,住,,,10411,土地0建物1車位0,二層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800710,138.06,3,2,2,有,有,無,30000,217,,0.0,0,,RPUOMLLKJIKFFAA37CC
中正區,建物,臺北市中正區羅斯福路二段1~30號,0.0,商,,,10410,土地0建物1車位0,見其他登記事項,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020809,78.98,0,0,0,無,無,無,57200,724,升降機械,0.0,0,,RPVOMLLKJIKFFAA47CC
松山區,房地(土地+建物),臺北市松山區光復北路26巷1~30號,7.54,商,,,10411,土地2建物2車位0,六層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0830324,70.0,2,1,1,有,無,有,25000,357,,0.0,0,,RPWNMLLKJIKFFDA87DC
中山區,建物,臺北市中山區建國北路一段1~30號,0.0,住,,,10410,土地0建物1車位0,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930416,36.449999999999996,1,1,1,有,有,有,18000,494,,0.0,0,,RPRNMLLKJIKFFCA17CC
中山區,建物,臺北市中山區錦西街31~60號,0.0,商,,,10410,土地0建物1車位0,一層,7,店面(店鋪),商業用,鋼筋混凝土造,0660608,304.34000000000003,0,1,1,有,無,有,110000,361,,0.0,0,,RPSNMLLKJIKFFCA27CC
內湖區,房地(土地+建物),臺北市內湖區洲子街61~90號,124.96,工,,,10410,土地1建物1車位0,八層,11,廠辦,見其他登記事項,鋼筋混凝土造,0990416,124.96,0,0,0,無,無,無,54810,439,,0.0,0,,RPXNMLLKJIKFFCA77CC
內湖區,房地(土地+建物),臺北市內湖區瑞光路571~600號,226.25,工,,,10411,土地1建物1車位0,三層,9,廠辦,工業用,鋼筋混凝土造,0880806,226.25,0,0,0,無,有,無,71500,316,,0.0,0,,RPPOMLLKJIKFFCA07CC
士林區,建物,臺北市士林區文林路751~780號,93.09,商,,,10411,土地0建物1車位0,一層,11,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0700204,93.09,1,1,1,有,有,無,40000,430,,0.0,0,,RPXNMLLKJIKFFEA97CC
士林區,建物,臺北市士林區中山北路七段14巷1~30號,0.0,商,,,10411,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0711116,147.2,4,2,2,有,有,無,28000,190,,0.0,0,,RPQOMLLKJIKFFEA37CC
北投區,建物,臺北市北投區石牌路一段1~30號,0.0,商,,,10411,土地0建物1車位2,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021108,288.43,3,2,2,有,有,有,60000,208,坡道平面,51.03,0,,RPROMLLKJIKFFEA47CC
士林區,建物,臺北市士林區中山北路六段211~240號,0.0,住,,,10410,土地0建物1車位0,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0930518,166.37,3,2,2,有,有,有,70000,421,,0.0,0,,RPVOMLLKJIKFFEA87CC
松山區,建物,臺北市松山區敦化北路301~330號,0.0,其他,,,10411,土地0建物1車位0,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0630912,147.56,3,2,2,有,有,有,53000,359,,0.0,0,,RPPOMLLKJIKFFDA17CC
松山區,建物,臺北市松山區富錦街91~120號,0.0,住,,,10411,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,100.0,3,2,1,有,無,有,32000,320,,0.0,0,,RPUNMLMKJIKFFDA67CC
松山區,建物,臺北市松山區南京東路五段250巷36弄31~60號,0.0,住,,,10411,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750306,127.31,2,2,1,有,無,有,29000,228,,0.0,0,,RPPOMLMKJIKFFDA27CC
信義區,建物,臺北市信義區忠孝東路五段236巷3弄1~30號,0.0,其他,,,10411,土地0建物1車位0,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,79.59,2,2,1,有,有,有,26000,327,,0.0,0,,RPQOMLMKJIKFFDA37CC
信義區,建物,臺北市信義區松山路465巷31~60號,0.0,住,,,10410,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,88.08,2,2,2,有,無,有,27000,307,,0.0,0,,RPTOMLMKJIKFFDA67CC
松山區,建物,臺北市松山區敦化北路91~120號,0.0,商,,,10410,土地0建物1車位0,十層,,辦公商業大樓,,,,392.7,0,0,0,無,有,無,178500,455,,0.0,0,,RPWOMLMKJIKFFDA97CC
士林區,建物,臺北市士林區社子十二街61~90號,0.0,其他,,,10410,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0601208,78.3,2,2,1,有,無,有,14000,179,,0.0,0,,RPRNMLMKJIKFFEA47CC
中山區,建物,臺北市中山區林森北路259巷1~30號,0.0,商,,,10410,土地0建物1車位0,七層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,0730922,31.07,1,0,1,有,有,有,12500,402,,0.0,0,,RPQNMLMKJIKFFCA17CC
中山區,建物,臺北市中山區錦州街241~270號,0.0,住,,,10410,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),,加強磚造,,88.47,3,2,2,有,無,無,28000,316,,0.0,0,,RPRNMLMKJIKFFCA27CC
中山區,建物,臺北市中山區雙城街17巷31~60號,0.0,商,,,10410,土地0建物1車位0,一層,14,店面(店鋪),商業用,鋼筋混凝土造,0941207,43.82,1,1,1,有,有,無,37000,844,,0.0,0,,RPVNMLMKJIKFFCA67CC
內湖區,建物,臺北市內湖區安泰街65巷1~30號,0.0,住,,,10410,土地0建物0車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690818,20.69,1,0,1,有,無,有,8000,387,,0.0,0,此物件為分租套房,RPXNMLMKJIKFFCA87CC
中山區,建物,臺北市中山區吉林路161巷1~30號,0.0,住,,,10410,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),,加強磚造,,82.6,3,2,1,有,無,有,20000,242,,0.0,0,,RPROMLMKJIKFFCA37CC
中山區,建物,臺北市中山區吉林路241~270號,0.0,商,,,10410,土地0建物0車位0,五層,7,辦公商業大樓,商業用,鋼筋混凝土造,0720204,36.44,1,0,0,有,有,有,13650,375,,0.0,0,此物件為分租辦公室,RPVOMLMKJIKFFCA77CC
中山區,建物,臺北市中山區敬業三路161巷1~30號,0.0,,,,10411,土地0建物1車位0,一層,7,套房(1房1廳1衛),商業用,鋼筋混凝土造,0950124,75.85,0,2,2,有,無,有,43000,567,,0.0,0,,RPXOMLMKJIKFFCA97CC
中山區,建物,臺北市中山區松江路511~540號,0.0,住,,,10411,土地0建物1車位0,七層,7,辦公商業大樓,住家用,鋼筋混凝土造,0731208,137.47,0,0,0,無,有,無,26000,189,,0.0,0,,RPOPMLMKJIKFFCA17CC
中山區,建物,臺北市中山區農安街1~30號,0.0,商,,,10410,土地0建物0車位0,三層,9,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0780712,26.9,1,0,1,有,無,有,11000,409,,0.0,0,此物件為分租套房,RPSPMLMKJIKFFCA57CC
中山區,建物,臺北市中山區中山北路二段84巷31~60號,0.0,商,,,10410,土地0建物0車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650325,26.45,1,0,1,有,無,有,11000,416,,0.0,0,1.此物件為分租套房2.房東不提供契約書,RPTPMLMKJIKFFCA67CC
內湖區,建物,臺北市內湖區內湖路二段331~360號,0.0,住,,,10411,土地0建物1車位0,一層,14,店面(店鋪),見其他登記事項,鋼筋混凝土造,1031023,74.71000000000001,0,0,0,無,有,無,36000,482,,0.0,0,,RPUPMLMKJIKFFCA77CC
中山區,建物,臺北市中山區建國北路二段1~30號,0.0,住,,,10411,土地0建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0950713,98.11,1,1,1,有,有,有,50000,510,坡道平面,0.0,0,,RPQQMLMKJIKFFCA47CC
文山區,建物,臺北市文山區羅斯福路六段92巷1~30號,0.0,商,,,10411,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740913,112.21,1,2,1,有,無,無,32000,285,,0.0,0,租金含增建部分,RPUNMLMKJIKFFAA37CC
大同區,建物,臺北市大同區蘭州街124巷1~30號,0.0,住,,,10410,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,0750519,19.83,1,0,1,有,無,有,8500,429,,0.0,0,此為分租套房,RPQNMLMKJIKFFBA07CC
萬華區,建物,臺北市萬華區中華路一段151~180號,0.0,商,,,10410,土地0建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941007,168.8,1,1,2,有,有,無,40000,237,升降機械,0.0,0,租金含1車位,RPVNMLMKJIKFFBA57CC
中正區,建物,臺北市中正區重慶南路一段31~60號,0.0,商,,,10410,土地0建物1車位0,十一層,14,辦公商業大樓,見使用執照,鋼筋混凝土造,0910723,34.019999999999996,1,1,1,有,有,有,17000,500,,0.0,0,,RPQPMLMKJIKFFBA27CC
中正區,建物,臺北市中正區延平南路61~90號,0.0,商,,,10410,土地0建物1車位0,二層,9,辦公商業大樓,商業用,鋼筋混凝土造,0690902,75.98,0,0,0,無,有,有,23600,311,,0.0,0,,RPUPMLMKJIKFFBA67CC
中正區,建物,臺北市中正區新生南路一段160巷1~30號,0.0,住,,,10411,土地0建物1車位0,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1020523,204.99,3,2,2,有,有,有,75000,366,升降機械,11.73,0,,RPOQMLMKJIKFFBA17CC
大安區,房地(土地+建物),臺北市大安區安和路二段171巷1~30號,34.44,住,,,10410,土地1建物1車位0,十六層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0750131,308.31,3,3,3,有,有,有,120000,389,,0.0,0,,RPSNMLMKJIKFFFA67CC
大安區,建物,臺北市大安區信義路四段151~180號,0.0,,,,10411,土地0建物1車位0,六層,21,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,155.42,3,2,2,有,無,無,56000,360,,0.0,0,,RPTNMLMKJIKFFFA77CC
大安區,建物,臺北市大安區信義路四段265巷31~60號,0.0,,,,10410,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0681231,160.87,3,2,2,有,無,無,61000,379,,0.0,0,,RPUNMLMKJIKFFFA87CC
大安區,建物,臺北市大安區敦化南路661~690號,0.0,商,,,10410,土地0建物0車位0,十五層,15,辦公商業大樓,商業用,鋼筋混凝土造,0720714,125.62,0,0,0,無,有,有,57000,454,,0.0,0,,RPROMLMKJIKFFFA67CC
大同區,建物,臺北市大同區南京西路61~90號,0.0,商,,,10410,土地0建物1車位0,十層,12,辦公商業大樓,見使用執照,鋼筋混凝土造,0870119,218.24,0,0,0,無,無,有,83000,380,升降平面,41.68,0,建物租金為含稅價。,RPSNMLNKJIKFFBA37CC
大同區,建物,臺北市大同區南京西路61~90號,0.0,商,,,10410,土地0建物1車位0,十層,12,辦公商業大樓,見使用執照,鋼筋混凝土造,0870119,278.08,0,0,0,無,無,有,108000,388,升降平面,41.68,0,建物租金為含稅價。,RPTNMLNKJIKFFBA47CC
中正區,房地(土地+建物),臺北市中正區南昌路一段31~60號,9.8,商,,,10411,土地2建物1車位0,二層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0780720,86.38,0,0,0,無,有,無,32000,370,,0.0,0,,RPSNMLNKJIKFFAA27CC
信義區,建物,臺北市信義區信義路五段121~150號,0.0,其他,,,10411,土地0建物1車位1,十六層,25,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0931130,225.86,1,2,2,有,有,有,210000,930,坡道平面,0.0,0,,RPTOMLNKJIKFFDA87DC
中山區,建物,臺北市中山區雙誠街19巷1~30號,0.0,,,,10410,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0720301,30.25,1,0,1,有,有,有,16500,545,,0.0,0,,RPVNMLNKJIKFFCA77CC
中山區,建物,臺北市中山區中山北路二段77巷1~30號,0.0,,,,10411,土地0建物1車位0,一層,11,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,64.25,0,0,0,無,有,無,28000,436,,0.0,0,,RPTOMLNKJIKFFCA67CC
中山區,建物,臺北市中山區長春路1~30號,0.0,商,,,10410,土地0建物1車位0,四層,12,套房(1房1廳1衛),商業用,鋼筋混凝土造,0731128,59.88,1,1,1,有,有,有,23000,384,,0.0,0,租金含管理費。,RPSPMLNKJIKFFCA67CC
士林區,建物,臺北市士林區忠誠路二段10巷1~30號,0.0,商,,,10410,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0661215,124.07,3,2,2,有,無,無,30000,242,,0.0,0,,RPSOMLNKJIKFFEA77CC
北投區,建物,臺北市北投區北投區裕民二路61~90號,0.0,商,,,10410,土地0建物1車位0,三層,19,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021108,111.11,2,2,1,有,有,有,53000,477,,0.0,0,,RPTPMLNKJIKFFEA97CC
信義區,房地(土地+建物),臺北市信義區虎林街252巷61~90號,30.75,住,,,10411,土地1建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0600603,70.8,0,0,0,無,無,無,40000,565,,0.0,0,,RPVNMLNKJIKFFDA87CC
信義區,建物,臺北市信義區永吉路1~30號,0.0,商,,,10411,土地0建物1車位0,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961106,94.61999999999999,2,2,1,有,有,有,70000,740,,0.0,0,租金內含有線電視費、ADSL費,RPQOMLNKJIKFFDA47CC
南港區,房地(土地+建物)+車位,臺北市南港區經貿二路157巷36弄91~120號,0.0,住,,,10410,土地0建物1車位1,九層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030306,338.21,3,2,3,有,有,無,150000,444,坡道平面,45.17,0,,RPXOMLNKJIKFFDA18CC
信義區,建物,臺北市信義區基隆路二段121~150號,0.0,住,,,10410,土地0建物1車位0,四層,12,辦公商業大樓,商業用,鋼筋混凝土造,0790119,137.75,2,1,1,有,有,有,55000,399,,0.0,0,,RPRPMLNKJIKFFDA67CC
松山區,建物,臺北市松山區南京東路四段1~30號,0.0,商,,,10410,土地0建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971205,55.88,1,1,1,有,有,有,35000,626,,0.0,0,含稅，含二代建保租賃期間8個月15天,RPVPMLNKJIKFFDA08CC
信義區,房地(土地+建物)+車位,臺北市松山區信義路五段91~120號,8.04,其他,,,10410,土地1建物1車位1,十四層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980702,47.79,1,1,1,有,有,有,27500,0,坡道平面,59.69,0,,RPWPMLNKJIKFFDA18CC
松山區,建物,臺北市松山區民生東路三段121~150號,0.0,商,,,10411,土地0建物1車位0,七層,14,辦公商業大樓,商業用,鋼筋混凝土造,0751129,233.34,8,0,0,有,有,無,113636,487,,0.0,0,,RPPNMLOKJIKFFDA37CC
松山區,建物,臺北市松山區民權東路三段106巷15弄1~30號,0.0,住,,,10411,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0740817,425.96,0,0,1,有,無,無,107100,251,,0.0,0,,RPQNMLOKJIKFFDA47CC
北投區,建物,臺北市北投區裕民六路121~150號,0.0,商,,,10411,土地0建物1車位0,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040305,146.51,3,1,2,有,有,有,77000,526,,0.0,0,,RPPNMLOKJIKFFEA47CC
中山區,建物,臺北市中山區雙城街18巷1~30號,25.38,商,,,10411,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,73.22,2,2,1,有,無,有,19000,259,,0.0,0,,RPPNMLOKJIKFFCA27CC
中山區,建物,臺北市中山區松江路301~330號,0.0,商,,,10411,土地0建物0車位0,四層,12,辦公商業大樓,住家用,鋼筋混凝土造,0661208,119.03,0,0,0,無,有,無,55000,462,,0.0,0,本戶承租含公設36坪,RPQNMLOKJIKFFCA37CC
中山區,建物,臺北市中山區中山北路二段115巷31~60號,39.2,商,,,10410,土地0建物1車位0,一層,8,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0810229,179.57,0,0,0,無,無,無,73864,411,,0.0,0,,RPRNMLOKJIKFFCA47CC
中山區,建物,臺北市中山區林森北路361~390號,0.0,商,,,10411,土地0建物0車位0,六層,10,辦公商業大樓,商業用,鋼筋混凝土造,0610929,190.07,2,0,0,有,有,無,63250,333,,0.0,0,本戶承租含公設57.5坪,RPSNMLOKJIKFFCA57CC
中山區,建物,臺北市中山區長安東路一段52巷1~30號,0.0,商,,,10410,土地0建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000322,229.03,3,2,2,有,有,有,95000,415,,0.0,0,含管理費,RPVNMLOKJIKFFCA87CC
中山區,建物,臺北市中山區林森北路631~660號,0.0,商,,,10410,土地0建物1車位0,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0961024,128.5,3,2,2,有,有,有,50000,389,,0.0,0,,RPWNMLOKJIKFFCA97CC
大同區,建物,臺北市大同區市民大道一段181~210號,0.0,其他,,,10411,土地0建物1車位0,十七層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0980724,91.13,2,1,1,有,有,有,50000,549,,0.0,0,含稅，含二代建保,RPQNMLOKJIKFFBA27CC
大同區,建物,臺北市大同區市民大道一段181~210號,0.0,其他,,,10410,土地0建物1車位0,十四層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0980724,83.26,2,2,1,有,有,有,50000,601,,0.0,0,含管理費。,RPRNMLOKJIKFFBA37CC
