鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
朴子市,房地(土地+建物),嘉義縣朴子市朴子七路181~210號,85.0,住,,,10410,土地1建物1車位0,見其他登記事項,4,店面(店鋪),住商用,鋼筋混凝土造,0920922,176.06,5,1,3,有,無,有,15000,85,,0.0,0,,RPRNMLOJJIKFFBQ88CC
朴子市,房地(土地+建物),嘉義縣朴子市仁和二路121~150號,7.6,住,,,10410,土地1建物1車位0,八層,8,套房(1房1廳1衛),住家用,鋼筋混凝土造,0950828,31.07,1,0,1,有,有,有,2500,80,,0.0,0,,RPSNMLOJJIKFFBQ98CC
朴子市,房地(土地+建物),嘉義縣朴子市仁和二路121~150號,7.6,住,,,10410,土地1建物1車位0,二層,8,套房(1房1廳1衛),住家用,鋼筋混凝土造,0950828,31.07,1,0,1,有,有,有,2500,80,,0.0,0,,RPTNMLOJJIKFFBQ09CC
朴子市,房地(土地+建物),嘉義縣朴子市嘉朴路西段61~90號,51.26,住,,,10411,土地1建物1車位0,全,2,透天厝,住商用,鋼筋混凝土造,0860110,342.29,0,0,0,無,無,無,40000,117,,0.0,0,,RPQNMLTJJIKFFBQ66CC
朴子市,房地(土地+建物),嘉義縣朴子市大?榔1741~1770號,75.0,,特定農業區,甲種建築用地,10411,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土加強磚造,0711102,152.93,7,2,3,有,無,有,9000,59,,0.0,0,,RPRNMLTJJIKFFBQ76CC
朴子市,房地(土地+建物),嘉義縣朴子市仁和二路121~150號,7.6,住,,,10411,土地1建物1車位0,六層,8,套房(1房1廳1衛),住家用,鋼筋混凝土造,0950828,31.07,1,0,1,有,有,有,3000,97,,0.0,0,,RPUNMLLKJIKFFBQ98CC
