編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPXOMLQKJIKFFBF58CA,,21.96,見其他登記事項,鋼筋混凝土造,104年9月3日,十九層,
RPOPMLQKJIKFFBF77CA,,91.80,見其他登記事項,鋼筋混凝土造,104年9月3日,十九層,十五層
RPOPMLQKJIKFFBF77CA,,89.25,見其他登記事項,鋼筋混凝土造,104年9月3日,十九層,
RPOPMLQKJIKFFBF77CA,,21.96,見其他登記事項,鋼筋混凝土造,104年9月3日,十九層,
RPPPMLQKJIKFFBF87CA,,128.63,見其他登記事項,鋼筋混凝土造,104年9月3日,十九層,十五層
RPPPMLQKJIKFFBF87CA,,96.90,見其他登記事項,鋼筋混凝土造,104年9月3日,十九層,
RPPPMLQKJIKFFBF87CA,,30.73,見其他登記事項,鋼筋混凝土造,104年9月3日,十九層,
RPQPMLQKJIKFFBF97CA,,91.80,見其他登記事項,鋼筋混凝土造,104年9月3日,十九層,十七層
RPQPMLQKJIKFFBF97CA,,54.20,見其他登記事項,鋼筋混凝土造,104年9月3日,十九層,
RPQPMLQKJIKFFBF97CA,,21.96,見其他登記事項,鋼筋混凝土造,104年9月3日,十九層,
RPRPMLQKJIKFFBF08CA,,91.63,見其他登記事項,鋼筋混凝土造,104年9月3日,十九層,二層
RPRPMLQKJIKFFBF08CA,,54.20,見其他登記事項,鋼筋混凝土造,104年9月3日,十九層,
RPRPMLQKJIKFFBF08CA,,22.45,見其他登記事項,鋼筋混凝土造,104年9月3日,十九層,
RPSPMLQKJIKFFBF18CA,,91.63,見其他登記事項,鋼筋混凝土造,104年9月3日,十九層,七層
RPSPMLQKJIKFFBF18CA,,54.20,見其他登記事項,鋼筋混凝土造,104年9月3日,十九層,
RPSPMLQKJIKFFBF18CA,,21.96,見其他登記事項,鋼筋混凝土造,104年9月3日,十九層,
RPWPMLKLJIKFFBF08CA,27,94.20,住家用,鋼筋混凝土造,77年7月2日,五層,四層
RPWPMLQLJIKFFBF68CA,10,34.23,共有部分,鋼筋混凝土造,94年10月19日,十四層,
RPORMLQLJIKFFBF08CA,3,242.43,見其他登記事項,鋼筋混凝土造,101年7月24日,十四層,三層
RPORMLQLJIKFFBF08CA,3,61.84,見其他登記事項,鋼筋混凝土造,101年7月24日,十四層,
RPORMLQLJIKFFBF08CA,3,48.64,見其他登記事項,鋼筋混凝土造,101年7月24日,十四層,
RPTRMLRLJIKFFBF68CA,1,104.95,見其他登記事項,鋼筋混凝土造,103年7月28日,十四層,十一層
RPTRMLRLJIKFFBF68CA,1,24.07,見其他登記事項,鋼筋混凝土造,103年7月28日,十四層,
RPTRMLRLJIKFFBF68CA,1,45.07,見其他登記事項,鋼筋混凝土造,103年7月28日,十四層,
RPQPMLNJJIKFFCF67CA,14,18.93,共有部分,鋼筋混凝土造,90年5月25日,十四層,
RPQPMLNJJIKFFCF67CA,14,77.71,共有部分,鋼筋混凝土造,90年5月25日,十四層,
RPQPMLNJJIKFFCF67CA,14,131.18,住家用,鋼筋混凝土造,90年5月25日,十四層,六層
RPWNMLTJJIKFFCF68CA,20,123.47,住家用,鋼筋混凝土造,84年5月29日,二層,一層 二層
RPXNMLKKJIKFFCF97CA,18,33.87,共有部分,鋼筋混凝土造,87年3月9日,十五層,
RPROMLKKJIKFFCF47CA,1,87.81,住家用,鋼筋混凝土造,103年12月30日,十層,三層
RPROMLKKJIKFFCF47CA,1,48.83,見其他登記事項,鋼筋混凝土造,103年12月30日,十層,
RPSNMLNKJIKFFCF77CA,18,97.46,住家用,鋼筋混凝土造,87年3月11日,十二層,五層
RPSNMLNKJIKFFCF77CA,18,6.86,共有部分,鋼筋混凝土造,87年3月11日,十二層,
RPSNMLNKJIKFFCF77CA,18,3.35,共有部分,鋼筋混凝土造,87年3月11日,十二層,
RPXNMLNKJIKFFCF28CA,31,93.40,住家用,鋼筋混凝土造,73年8月29日,四層,三層
RPRRMLRKJIKFFCF48CA,21,102.58,住家用,鋼筋混凝土造,83年9月27日,十六層,十層
RPRRMLRKJIKFFCF48CA,21,39.54,共有部分,鋼筋混凝土造,83年9月27日,十六層,
RPRRMLRKJIKFFCF48CA,21,7.90,共有部分,鋼筋混凝土造,83年9月27日,十六層,
RPPPMLPLJIKFFCF97CA,20,111.49,住家用,鋼筋混凝土造,85年3月22日,十八層,八層
RPPPMLPLJIKFFCF97CA,20,35.84,共有部分,鋼筋混凝土造,85年3月22日,十八層,
RPPPMLPLJIKFFCF97CA,20,6.77,共有部分,鋼筋混凝土造,85年3月22日,十八層,
RPSOMLKMJIKFFCF77CA,16,42.68,住家用,鋼筋混凝土造,88年7月1日,十二層,十二層
RPSOMLKMJIKFFCF77CA,16,6.04,共有部分,鋼筋混凝土造,88年7月1日,十二層,
RPSOMLKMJIKFFCF77CA,16,5.98,共有部分,鋼筋混凝土造,88年7月1日,十二層,
RPWNMLOJJIKFFDF28CA,,96.23,住家用,加強磚造,,三層,三層
RPXNMLOJJIKFFDF38CA,8,76.53,住家用,鋼筋混凝土造,96年11月7日,十四層,十三層
RPXNMLOJJIKFFDF38CA,8,45.46,共有部分,鋼筋混凝土造,96年11月7日,十四層,
RPXNMLOJJIKFFDF38CA,8,5.92,共有部分,鋼筋混凝土造,96年11月7日,十四層,
RPXNMLOJJIKFFDF38CA,8,13.31,共有部分,鋼筋混凝土造,96年11月7日,十四層,
RPUNMLMKJIKFFDF97CA,5,86.27,住家用,鋼筋混凝土造,99年6月25日,十五層,十一層
RPUNMLMKJIKFFDF97CA,5,69.04,見其他登記事項,鋼筋混凝土造,99年6月25日,十五層,
RPUNMLMKJIKFFDF97CA,5,1.29,商業用,鋼筋混凝土造,99年5月25日,十五層,一層
RPUNMLMKJIKFFDF97CA,5,.60,見其他登記事項,鋼筋混凝土造,99年5月25日,十五層,
